time_received_ns,sequence_num,sampling_rate,sampler_address,frame_length,src_mac,dst_mac,ethernet_type,ethernet_length,src_addr,dst_addr,ip_header_len,ip_tos,ip_ttl,ip_flags,ip_len,ip_proto_no,ip_checksum,fragment_offset,more_fragments,protocol,udp_header_len,tcp_header_len,tcp_ack_no,tcp_seq_no,window_size,src_port,dst_port,tcp_flags,tcp_flags_named,icmp_type,icmp_code,icmp_type_code_name,icmp_id,icmp_seq,payload,in_if,out_if,layer_stack,layer_size,vlan_id,is_fragment,dns_answers,dns_questions,dns_authorities,dns_additionals,esp_seq,esp_spi,gre_version,gre_protocol,gre_protocol_named,gre_checksum,gre_seq_no,gre_ack_no,gre_checksum_present,gre_key_present,gre_key,gre_seq_present,gre_ack_present,gre_routing_present,gre_strict_source_route,gre_recursion_control,gre_flags,gre_offset,src_asn,dst_asn,src_latitude,src_longitude,dst_latitude,dst_longitude,src_city,src_country,dst_city,dst_country,src_continent,dst_continent
1783019337560955606,479041208,1000,2.23.128.50,66,b8:3f:d2:c0:1e:fd,3c:fe:ac:3f:28:e7,IPv4,14,172.71.121.79,141.92.164.1,20,0,60,2,52,6,51303,0,0,TCP,0,32,4038437566,3210316396,16,34560,53,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 17]","['ACK', 'FIN']",0,0,,0,0,07/02/26 19:08:57.5609556 0 3C FE AC 3F 28 E7 B8 3F D2 C0 1E FD 08 00 45 00 00 34 1F 68 40 00 3C 06 C8 67 AC 47 79 4F 8D 5C A4 01 87 00 00 35 BF 59 8A 6C F0 B5 AA BE 80 11 00 10 81 64 00 00 01 01 08 0A 1B A3 BB E7 3B F7 1E 61 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,48.87,2.33,51.5,-0.12,PARIS,FR,LONDON,GB,EU,EU
1783019348929629986,56012405,1000,2.21.113.48,107,b8:3f:d2:c0:40:1b,bc:2c:e6:db:64:ed,IPv4,14,64.140.163.154,141.92.164.1,20,0,56,2,93,6,47614,0,0,TCP,0,20,3220212672,3185080557,64240,60146,53,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 24]","['ACK', 'PSH']",0,0,,0,0,07/02/26 19:09:08.92962998 0 BC 2C E6 DB 64 ED B8 3F D2 C0 40 1B 08 00 45 00 00 5D 73 18 40 00 38 06 B9 FE 40 8C A3 9A 8D 5C A4 01 EA F2 00 35 BD D8 78 ED BF F0 8B C0 50 18 FA F0 13 EB 00 00 00 33 47 5D 00 10 00 01 00 00 00 00 00 01 05 67 73 6C 62 74 0A 6C 6C 6F 79 64 73 62 61 6E 6B 02 63 6F 02 75 6B 00 00 30 00 01 00 00 29 04 D0 00 00 80 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'TCP', 'DNS']","[14, 20, 20, 53]",0,False,[],['gslbt.lloydsbank.co.uk Unknown IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,18450,49758,33.9733,-118.2487,51.5,-0.12,LOSANGELES,US,LONDON,GB,NA,EU
1783019363365147192,479047996,1000,2.23.128.50,66,b8:3f:d2:c0:40:ab,3c:fe:ac:3f:28:e7,IPv4,14,172.64.179.59,141.92.164.1,20,0,60,2,52,6,55354,0,0,TCP,0,32,625351949,4181748377,16,44422,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 16]",['ACK'],0,0,,0,0,07/02/26 19:09:23.36514719 0 3C FE AC 3F 28 E7 B8 3F D2 C0 40 AB 08 00 45 00 00 34 D5 AF 40 00 3C 06 D8 3A AC 40 B3 3B 8D 5C A4 01 AD 86 00 35 F9 40 6A 99 25 46 1D 0D 80 10 00 10 31 63 00 00 01 01 08 0A FD 67 40 7B 3C 5B E6 48 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,48.87,2.33,51.5,-0.12,PARIS,FR,LONDON,GB,EU,EU
1783019434204122516,1851383365,1000,104.86.70.18,100,0c:42:a1:d7:bc:c9,9c:e1:76:2b:e0:ec,IPv4,14,3.209.84.121,141.92.164.1,20,0,122,0,86,17,30222,0,0,UDP,8,0,0,0,0,18107,53,[],[],0,0,,0,0,07/02/26 19:10:34.20412251 0 9C E1 76 2B E0 EC 0C 42 A1 D7 BC C9 08 00 45 00 00 56 40 E1 00 00 7A 11 76 0E 03 D1 54 79 8D 5C A4 01 46 BB 00 35 00 42 DD 02 12 2C 00 10 00 01 00 00 00 00 00 01 0C 6C 62 67 6C 7A 6F 72 69 67 69 6E 74 0A 6C 6C 6F 79 64 73 62 61 6E 6B 02 63 6F 02 75 6B 00 00 30 00 01 00 00 29 04 D0 00 00 80 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 58]",0,False,[],['lbglzorigint.lloydsbank.co.uk Unknown IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,14618,49758,39.0438,-77.4879,51.5,-0.12,ASHBURN,US,LONDON,GB,NA,EU
1783019472232054314,479076707,1000,2.23.128.50,137,b8:3f:d2:d9:28:e1,3c:fe:ac:3f:28:e7,IPv4,14,74.125.47.20,141.92.164.1,20,0,110,0,123,17,15907,0,0,UDP,8,0,0,0,0,61089,53,[],[],0,0,,0,0,07/02/26 19:11:12.23205431 0 3C FE AC 3F 28 E7 B8 3F D2 D9 28 E1 08 00 45 00 00 7B 63 60 00 00 6E 11 3E 23 4A 7D 2F 14 8D 5C A4 01 EE A1 00 35 00 67 25 06 2E D9 00 10 00 01 00 00 00 00 00 01 11 53 49 74 31 30 2D 64 48 70 2D 61 70 70 6C 79 2D 62 07 44 49 47 69 74 41 4C 0C 4C 62 67 6C 5A 4F 52 69 47 49 6E 74 0A 6C 4C 4F 79 44 73 62 41 6E 6B 02 63 6F 02 75 6B 00 00 1C 00 01 00 00 29 05 78 00 00 80 00 00 0B 00 08 00 07 00 01 18 00 33 0F E6 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 95]",0,False,[],['SIt10-dHp-apply-b.DIGitAL.LbglZORiGInt.lLOyDsbAnk.co.uk AAAA IN'],[],['OPT EDNSClientSubnet=00011800330fe6'],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,15169,49758,50.83,4.33,51.5,-0.12,BRUSSELS,BE,LONDON,GB,EU,EU
1783019473748249532,581141015,1000,2.21.124.82,157,e8:eb:d3:b4:d6:fb,3c:fe:ac:3f:50:e2,IPv4,14,74.125.18.208,141.92.164.1,20,0,116,0,143,6,42262,0,0,TCP,0,32,1657583800,2557534008,32476,55193,53,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 24]","['ACK', 'PSH']",0,0,,0,0,07/02/26 19:11:13.74824953 0 3C FE AC 3F 50 E2 E8 EB D3 B4 D6 FB 08 00 45 00 00 8F 12 A8 00 00 74 06 A5 16 4A 7D 12 D0 8D 5C A4 01 D7 99 00 35 98 70 DF 38 62 CC B8 B8 80 18 7E DC 3D 98 00 00 01 01 08 0A 47 C4 61 63 3E 0B 1F 33 00 59 C3 06 00 10 00 01 00 00 00 00 00 01 12 70 76 77 30 31 2D 64 74 62 2D 73 65 63 75 72 65 2D 77 07 64 69 67 69 74 61 6C 05 67 73 6C 62 74 0A 6C 6C 6F 79 64 73 62 61 6E 6B 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 05 78 00 00 80 00 00 0B 00 08,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,15169,49758,51.5,-0.12,51.5,-0.12,LONDON,GB,LONDON,GB,EU,EU
1783019531930300356,668555409,1000,104.86.67.82,60,b8:ce:f6:6c:e5:5d,94:ae:f0:ef:fc:e7,IPv4,14,13.74.201.26,141.92.164.1,20,0,117,2,40,6,3768,0,0,TCP,0,20,1180872305,1013657899,2047,56842,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 16]",['ACK'],0,0,,0,0,07/02/26 19:12:11.93030035 0 94 AE F0 EF FC E7 B8 CE F6 6C E5 5D 08 00 45 00 00 28 EF 55 40 00 75 06 0E B8 0D 4A C9 1A 8D 5C A4 01 DE 0A 00 35 3C 6B 31 2B 46 62 AE 71 50 10 07 FF 5F 69 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 20]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,8075,49758,53.33,-6.25,51.5,-0.12,DUBLIN,IE,LONDON,GB,EU,EU
1783019537993612707,479093696,1000,2.23.128.50,131,b8:3f:d2:d9:28:e1,3c:fe:ac:3f:28:e7,IPv4,14,172.217.41.217,141.92.164.1,20,0,109,0,117,17,40080,0,0,UDP,8,0,0,0,0,54379,53,[],[],0,0,,0,0,07/02/26 19:12:17.9936127 0 3C FE AC 3F 28 E7 B8 3F D2 D9 28 E1 08 00 45 00 00 75 A8 D7 00 00 6D 11 9C 90 AC D9 29 D9 8D 5C A4 01 D4 6B 00 35 00 61 E3 22 70 FD 00 10 00 01 00 00 00 00 00 01 12 73 49 74 30 31 2D 64 42 50 2D 4F 6E 6C 69 6E 45 2D 57 07 64 69 67 49 74 61 6C 05 67 53 4C 62 74 0A 6C 4C 4F 79 64 73 62 41 6E 6B 02 43 4F 02 55 4B 00 00 01 00 01 00 00 29 05 78 00 00 80 00 00 0B 00 08 00 07 00 01 18 00 33 0F F3 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 89]",0,False,[],['sIt01-dBP-OnlinE-W.digItal.gSLbt.lLOydsbAnk.CO.UK A IN'],[],['OPT EDNSClientSubnet=00011800330ff3'],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,15169,49758,50.83,4.33,51.5,-0.12,BRUSSELS,BE,LONDON,GB,EU,EU
1783019591874836281,275728974,1000,104.86.66.42,116,b8:ce:f6:ea:ec:69,b0:a6:51:ff:e0:e7,IPv4,14,192.250.151.9,141.92.164.1,20,0,57,0,102,6,27906,0,0,TCP,0,20,61062818,410201869,251,46519,53,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 24]","['ACK', 'PSH']",0,0,,0,0,07/02/26 19:13:11.87483628 0 B0 A6 51 FF E0 E7 B8 CE F6 EA EC 69 08 00 45 00 00 66 8B 2E 00 00 39 06 6D 02 C0 FA 97 09 8D 5C A4 01 B5 B7 00 35 18 73 2F 0D 03 A3 BE A2 50 18 00 FB 60 00 00 00 00 3C 4C 77 00 10 00 01 00 00 00 00 00 01 07 61 6E 67 65 6C 69 61 05 67 73 6C 62 74 0D 6C 6C 6F 79 64 73 62 61 6E 6B 69 6E 67 03 63 6F 6D 00 00 01 00 01 00 00 29 02 00 00 00 80 00 00 00,0,1,"['Ethernet', 'IPv4', 'TCP', 'DNS']","[14, 20, 20, 62]",0,False,[],['angelia.gslbt.lloydsbanking.com A IN'],[],['OPT '],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,3738,49758,22.3,114.2,51.5,-0.12,HONGKONG,HK,LONDON,GB,AS,EU
1783019614514053450,581186771,1000,2.21.124.82,66,e8:eb:d3:b4:da:37,3c:fe:ac:3f:50:e2,IPv4,14,172.70.161.104,141.92.164.1,20,0,58,2,52,6,37655,0,0,TCP,0,32,154752590,2810066084,16,16434,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 16]",['ACK'],0,0,,0,0,07/02/26 19:13:34.51405345 0 3C FE AC 3F 50 E2 E8 EB D3 B4 DA 37 08 00 45 00 00 34 2E A0 40 00 3A 06 93 17 AC 46 A1 68 8D 5C A4 01 40 32 00 35 A7 7E 34 A4 09 39 56 4E 80 10 00 10 C6 80 00 00 01 01 08 0A 85 5D F6 48 40 30 F9 37 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,51.5,-0.12,51.5,-0.12,LONDON,GB,LONDON,GB,EU,EU
1783019616620539428,479113827,1000,2.23.128.50,66,b8:3f:d2:bd:7c:bf,3c:fe:ac:3f:28:e7,IPv4,14,172.70.132.60,141.92.164.1,20,0,60,2,52,6,7788,0,0,TCP,0,32,1462149878,169850207,16,18482,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 16]",['ACK'],0,0,,0,0,07/02/26 19:13:36.62053942 0 3C FE AC 3F 28 E7 B8 3F D2 BD 7C BF 08 00 45 00 00 34 BE 77 40 00 3C 06 1E 6C AC 46 84 3C 8D 5C A4 01 48 32 00 35 0A 1F B5 5F 57 26 A2 F6 80 10 00 10 56 A4 00 00 01 01 08 0A 27 9C 22 03 40 39 32 4D 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,48.87,2.33,51.5,-0.12,PARIS,FR,LONDON,GB,EU,EU
1783019647989469517,479121852,1000,2.23.128.50,66,b8:3f:d2:e6:c9:c3,3c:fe:ac:3f:28:e7,IPv4,14,192.178.37.157,141.92.164.1,20,0,109,0,52,6,26148,0,0,TCP,0,32,3278334465,179492836,22749,54998,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 16]",['ACK'],0,0,,0,0,07/02/26 19:14:07.98946951 0 3C FE AC 3F 28 E7 B8 3F D2 E6 C9 C3 08 00 45 00 00 34 CF F2 00 00 6D 06 66 24 C0 B2 25 9D 8D 5C A4 01 D6 D6 00 35 0A B2 D7 E4 C3 67 6A 01 80 10 58 DD E9 90 00 00 01 01 08 0A 3A 34 05 3F 40 B3 B5 6F 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,15169,49758,50.83,4.33,51.5,-0.12,BRUSSELS,BE,LONDON,GB,EU,EU
1783019652760401708,581199406,1000,2.21.124.82,131,10:70:fd:89:b5:f5,3c:fe:ac:3f:50:e2,IPv4,14,74.114.29.150,141.92.164.1,20,0,111,0,117,17,27020,0,0,UDP,8,0,0,0,0,59154,53,[],[],0,0,,0,0,07/02/26 19:14:12.7604017 0 3C FE AC 3F 50 E2 10 70 FD 89 B5 F5 08 00 45 00 00 75 48 86 00 00 6F 11 69 8C 4A 72 1D 96 8D 5C A4 01 E7 12 00 35 00 61 DD 43 F1 BD 00 10 00 01 00 00 00 00 00 01 11 50 52 45 68 6F 6D 45 2D 49 4E 53 75 52 61 4E 63 45 0C 6C 42 67 4C 5A 6F 52 49 47 69 6E 54 0A 6C 4C 6F 59 44 73 62 41 4E 6B 03 63 6F 6D 00 00 05 00 01 00 00 29 05 78 00 00 80 00 00 0F 00 08 00 0B 00 02 38 00 2A 01 7E 00 00 00 00 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 89]",0,False,[],['PREhomE-INSuRaNcE.lBgLZoRIGinT.lLoYDsbANk.com CNAME IN'],[],['OPT EDNSClientSubnet=000238002a017e00000000'],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,15169,49758,51.5,-0.12,51.5,-0.12,LONDON,GB,LONDON,GB,EU,EU
1783019656511122675,479124033,1000,2.23.128.50,66,b8:3f:d2:c0:16:3f,3c:fe:ac:3f:28:e7,IPv4,14,141.101.96.162,141.92.164.1,20,0,60,2,52,6,8031,0,0,TCP,0,32,2232140067,3384984033,16,9384,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 16]",['ACK'],0,0,,0,0,07/02/26 19:14:16.51112267 0 3C FE AC 3F 28 E7 B8 3F D2 C0 16 3F 08 00 45 00 00 34 00 00 40 00 3C 06 1F 5F 8D 65 60 A2 8D 5C A4 01 24 A8 00 35 C9 C2 C1 E1 85 0B C1 23 80 10 00 10 41 6A 00 00 01 01 08 0A F1 5C E6 81 40 D5 06 79 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,48.87,2.33,51.5,-0.12,PARIS,FR,LONDON,GB,EU,EU
1783019667611783919,479126879,1000,2.23.128.50,74,b8:3f:d2:bd:7c:9b,3c:fe:ac:3f:28:e7,IPv4,14,172.71.133.124,141.92.164.1,20,0,60,2,60,6,28521,0,0,TCP,0,40,0,2514492266,65535,59132,53,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 2]",['SYN'],0,0,,0,0,07/02/26 19:14:27.61178391 0 3C FE AC 3F 28 E7 B8 3F D2 BD 7C 9B 08 00 45 00 00 3C 6C 31 40 00 3C 06 6F 69 AC 47 85 7C 8D 5C A4 01 E6 FC 00 35 95 E0 1B 6A 00 00 00 00 A0 02 FF FF FD D5 00 00 02 04 05 B4 04 02 08 0A 75 AD D8 D8 00 00 00 00 01 03 03 0D 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 40]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,48.87,2.33,51.5,-0.12,PARIS,FR,LONDON,GB,EU,EU
1783019692892776306,479133500,1000,2.23.128.50,66,b8:3f:d2:bd:7c:9b,3c:fe:ac:3f:28:e7,IPv4,14,172.71.125.189,141.92.164.1,20,0,60,2,52,6,58209,0,0,TCP,0,32,4145540037,2291077397,16,39232,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 16]",['ACK'],0,0,,0,0,07/02/26 19:14:52.8927763 0 3C FE AC 3F 28 E7 B8 3F D2 BD 7C 9B 08 00 45 00 00 34 00 00 40 00 3C 06 E3 61 AC 47 7D BD 8D 5C A4 01 99 40 00 35 88 8F 11 15 F7 17 EB C5 80 10 00 10 8D D4 00 00 01 01 08 0A 3C B6 D6 FE 41 63 22 66 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,48.87,2.33,51.5,-0.12,PARIS,FR,LONDON,GB,EU,EU
1783019703217757390,581216086,1000,2.21.124.82,111,b8:3f:d2:03:6c:ff,3c:fe:ac:3f:50:e2,IPv4,14,172.253.82.16,141.92.164.1,20,0,111,0,97,17,39936,0,0,UDP,8,0,0,0,0,35678,53,[],[],0,0,,0,0,07/02/26 19:15:03.21775739 0 3C FE AC 3F 50 E2 B8 3F D2 03 6C FF 08 00 45 00 00 61 7F 20 00 00 6F 11 9C 00 AC FD 52 10 8D 5C A4 01 8B 5E 00 35 00 4D 7A A5 EB 9D 00 10 00 01 00 00 00 00 00 01 07 4D 45 52 43 75 72 79 03 53 75 62 0D 6C 4C 4F 79 44 73 62 61 4E 4B 69 4E 47 03 43 4F 6D 00 00 01 00 01 00 00 29 05 78 00 00 80 00 00 0B 00 08 00 07 00 01 18 00 5B ED D2 00,0,1,"['Ethernet', 'IPv4', 'UDP', 'DNS']","[14, 20, 8, 69]",0,False,[],['MERCury.Sub.lLOyDsbaNKiNG.COm A IN'],[],['OPT EDNSClientSubnet=000118005bedd2'],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,15169,49758,51.5,-0.12,51.5,-0.12,LONDON,GB,LONDON,GB,EU,EU
1783019713201256546,479139280,1000,2.23.128.50,74,b8:3f:d2:c0:40:ab,3c:fe:ac:3f:28:e7,IPv4,14,172.64.179.59,141.92.164.1,20,0,60,2,60,6,37125,0,0,TCP,0,40,0,2825604699,65535,26226,53,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 2]",['SYN'],0,0,,0,0,07/02/26 19:15:13.20125654 0 3C FE AC 3F 28 E7 B8 3F D2 C0 40 AB 08 00 45 00 00 3C 1C DD 40 00 3C 06 91 05 AC 40 B3 3B 8D 5C A4 01 66 72 00 35 A8 6B 4E 5B 00 00 00 00 A0 02 FF FF 0A DD 00 00 02 04 05 B4 04 02 08 0A 8D 57 C1 7D 00 00 00 00 01 03 03 0D 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 40]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,48.87,2.33,51.5,-0.12,PARIS,FR,LONDON,GB,EU,EU
1783019714188954689,581219818,1000,2.21.124.82,66,10:70:fd:89:8b:f9,3c:fe:ac:3f:50:e2,IPv4,14,146.112.188.70,141.92.164.1,20,0,57,0,52,6,63587,0,0,TCP,0,32,726791732,3069479287,32,2022,53,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 17]","['ACK', 'FIN']",0,0,,0,0,07/02/26 19:15:14.18895468 0 3C FE AC 3F 50 E2 10 70 FD 89 8B F9 08 00 45 00 00 34 09 4C 00 00 39 06 F8 63 92 70 BC 46 8D 5C A4 01 07 E6 00 35 B6 F4 89 77 2B 51 F6 34 80 11 00 20 96 6E 00 00 01 01 08 0A 24 B3 43 96 41 B6 4C 0C 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,36692,49758,53.5,-2.22,51.5,-0.12,MANCHESTER,GB,LONDON,GB,EU,EU
1783019762977292460,479152193,1000,2.23.128.50,66,b8:3f:d2:d9:28:27,3c:fe:ac:3f:28:e7,IPv4,14,172.71.129.87,141.92.164.1,20,0,60,2,52,6,59042,0,0,TCP,0,32,2557603698,1966253162,16,43176,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 16]",['ACK'],0,0,,0,0,07/02/26 19:16:02.97729246 0 3C FE AC 3F 28 E7 B8 3F D2 D9 28 27 08 00 45 00 00 34 F9 24 40 00 3C 06 E6 A2 AC 47 81 57 8D 5C A4 01 A8 A8 00 35 75 32 A4 6A 98 71 EF 72 80 10 00 10 40 F8 00 00 01 01 08 0A 90 A8 D2 F1 42 74 E6 4A 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,48.87,2.33,51.5,-0.12,PARIS,FR,LONDON,GB,EU,EU
1783019779577745152,479157047,1000,2.23.128.50,150,b8:3f:d2:bd:7c:9b,3c:fe:ac:3f:28:e7,IPv4,14,172.71.133.124,141.92.164.1,20,0,60,2,136,6,20276,0,0,TCP,0,32,914791648,425988392,16,41224,53,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 24]","['ACK', 'PSH']",0,0,,0,0,07/02/26 19:16:19.57774515 0 3C FE AC 3F 28 E7 B8 3F D2 BD 7C 9B 08 00 45 00 00 88 8C 1A 40 00 3C 06 4F 34 AC 47 85 7C 8D 5C A4 01 A1 08 00 35 19 64 11 28 36 86 9C E0 80 18 00 10 75 63 00 00 01 01 08 0A 4D 0C 62 61 42 B5 BD 57 00 52 B6 81 00 00 00 01 00 00 00 00 00 01 0F 6E 66 74 30 30 2D 64 6D 70 2D 61 70 70 6C 79 07 64 69 67 69 74 61 6C 0C 6C 62 67 6C 7A 6F 72 69 67 69 6E 74 0A 6C 6C 6F 79 64 73 62 61 6E 6B 02 63 6F 02 75 6B 00 00 01 00 01 00 00 29 05 AC 00 00 80 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,48.87,2.33,51.5,-0.12,PARIS,FR,LONDON,GB,EU,EU
1783019782383854031,516952407,1000,2.21.120.82,66,10:70:fd:dc:f5:75,3c:fe:ac:3b:dc:e7,IPv4,14,74.63.20.246,141.92.164.1,20,0,61,2,52,6,53105,0,0,TCP,0,32,589882467,1027457585,513,46608,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 16]",['ACK'],0,0,,0,0,07/02/26 19:16:22.38385403 0 3C FE AC 3B DC E7 10 70 FD DC F5 75 08 00 45 00 00 34 DD BF 40 00 3D 06 CF 71 4A 3F 14 F6 8D 5C A4 01 B6 10 00 35 3D 3D C2 31 23 28 E4 63 80 10 02 01 76 1F 00 00 01 01 08 0A 4B 0F F2 C2 42 C0 30 37 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,42,49758,1.29,103.86,51.5,-0.12,SINGAPORE,SG,LONDON,GB,AS,EU
1783019785426176527,479158613,1000,2.23.128.50,66,b8:3f:d2:bd:7c:9b,3c:fe:ac:3f:28:e7,IPv4,14,141.101.66.52,141.92.164.1,20,0,60,2,52,6,39659,0,0,TCP,0,32,4135915850,3386996545,17,49782,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 16]",['ACK'],0,0,,0,0,07/02/26 19:16:25.42617652 0 3C FE AC 3F 28 E7 B8 3F D2 BD 7C 9B 08 00 45 00 00 34 A2 E1 40 00 3C 06 9A EB 8D 65 42 34 8D 5C A4 01 C2 76 00 35 C9 E1 77 41 F6 85 11 4A 80 10 00 11 80 87 00 00 01 01 08 0A 95 D8 75 A2 42 CC 9B 47 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,48.87,2.33,51.5,-0.12,PARIS,FR,LONDON,GB,EU,EU
1783019786642535193,516953656,1000,2.21.120.82,66,10:70:fd:59:90:d5,3c:fe:ac:3b:dc:e7,IPv4,14,162.158.188.133,141.92.164.1,20,0,60,2,52,6,44610,0,0,TCP,0,32,2254578934,2893556246,17,31010,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 16]",['ACK'],0,0,,0,0,07/02/26 19:16:26.64253519 0 3C FE AC 3B DC E7 10 70 FD 59 90 D5 08 00 45 00 00 34 00 00 40 00 3C 06 AE 42 A2 9E BC 85 8D 5C A4 01 79 22 00 35 AC 78 2A 16 86 62 24 F6 80 10 00 11 09 D4 00 00 01 01 08 0A 5F 5B 6F E4 42 D0 CF 07 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,13335,49758,1.29,103.86,51.5,-0.12,SINGAPORE,SG,LONDON,GB,AS,EU
1783019788257774737,668651171,1000,104.86.67.82,66,b8:ce:f6:5e:f4:cb,94:ae:f0:ef:fc:e7,IPv4,14,51.140.208.142,141.92.164.1,20,2,117,2,52,6,34156,0,0,TCP,0,32,0,1887606028,64240,61449,53,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 194]","['CWR', 'ECE', 'SYN']",0,0,,0,0,07/02/26 19:16:28.25777473 0 94 AE F0 EF FC E7 B8 CE F6 5E F4 CB 08 00 45 02 00 34 4A DD 40 00 75 06 85 6C 33 8C D0 8E 8D 5C A4 01 F0 09 00 35 70 82 95 0C 00 00 00 00 80 C2 FA F0 48 2D 00 00 02 04 05 A0 01 03 03 08 01 01 04 02 00 00,0,1,"['Ethernet', 'IPv4', 'TCP']","[14, 20, 32]",0,False,[],[],[],[],0,0,0,0,,0,0,0,False,False,0,False,False,False,False,0,0,0,8075,49758,51.5,-3.2,51.5,-0.12,CARDIFF,GB,LONDON,GB,EU,EU
